,Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
4867,8.0,"Others, Group 10",2022-08-07,0
4868,8.0,"Others, Group 10",2022-08-14,0
4869,8.0,"Others, Group 10",2022-08-21,0
4870,8.0,"Others, Group 10",2022-08-28,0
4871,8.0,"Others, Group 10",2022-09-04,0
4872,8.0,"Others, Group 10",2022-09-11,0
4873,8.0,"Others, Group 10",2022-09-18,0
4874,8.0,"Others, Group 10",2022-09-25,0
4875,8.0,"Others, Group 10",2022-10-02,0
4876,8.0,"Others, Group 10",2022-10-09,0
4877,8.0,"Others, Group 10",2022-10-16,1130
4878,8.0,"Others, Group 2",2017-12-17,106
4879,8.0,"Others, Group 2",2017-12-24,646
4880,8.0,"Others, Group 2",2017-12-31,94
4881,8.0,"Others, Group 2",2018-01-07,24
4882,8.0,"Others, Group 2",2018-01-14,0
4883,8.0,"Others, Group 2",2018-01-21,0
4884,8.0,"Others, Group 2",2018-01-28,0
4885,8.0,"Others, Group 2",2018-02-04,10
4886,8.0,"Others, Group 2",2018-02-11,0
4887,8.0,"Others, Group 2",2018-02-18,246
4888,8.0,"Others, Group 2",2018-02-25,186
4889,8.0,"Others, Group 2",2018-03-04,76
4890,8.0,"Others, Group 3",2018-04-08,2
4891,8.0,"Others, Group 3",2018-04-15,0
4892,8.0,"Others, Group 3",2018-04-22,0
4893,8.0,"Others, Group 3",2018-04-29,0
4894,8.0,"Others, Group 3",2018-05-06,0
4895,8.0,"Others, Group 3",2018-05-13,0
4896,8.0,"Others, Group 3",2018-05-20,0
4897,8.0,"Others, Group 3",2018-05-27,0
4898,8.0,"Others, Group 3",2018-06-03,0
4899,8.0,"Others, Group 3",2018-06-10,0
4900,8.0,"Others, Group 3",2018-06-17,38
4901,8.0,"Others, Group 3",2018-06-24,204
4902,8.0,"Others, Group 3",2018-07-01,62
4903,8.0,"Others, Group 3",2018-07-08,0
4904,8.0,"Others, Group 3",2018-07-15,20
4905,8.0,"Others, Group 3",2018-07-22,354
4906,8.0,"Others, Group 3",2018-07-29,0
4907,8.0,"Others, Group 3",2018-08-05,0
4908,8.0,"Others, Group 3",2018-08-12,26
4909,8.0,"Others, Group 3",2018-08-19,0
4910,8.0,"Others, Group 3",2018-08-26,0
4911,8.0,"Others, Group 3",2018-09-02,2
4912,8.0,"Others, Group 3",2018-09-09,0
4913,8.0,"Others, Group 3",2018-09-16,30
4914,8.0,"Others, Group 4",2018-08-12,12
4915,8.0,"Others, Group 4",2018-08-19,0
4916,8.0,"Others, Group 4",2018-08-26,0
4917,8.0,"Others, Group 4",2018-09-02,0
4918,8.0,"Others, Group 4",2018-09-09,0
4919,8.0,"Others, Group 4",2018-09-16,70
4920,8.0,"Others, Group 4",2018-09-23,0
4921,8.0,"Others, Group 4",2018-09-30,0
4922,8.0,"Others, Group 4",2018-10-07,0
4923,8.0,"Others, Group 4",2018-10-14,10
4924,8.0,"Others, Group 4",2018-10-21,4
4925,8.0,"Others, Group 4",2018-10-28,0
4926,8.0,"Others, Group 4",2018-11-04,0
4927,8.0,"Others, Group 4",2018-11-11,0
4928,8.0,"Others, Group 4",2018-11-18,2
4929,8.0,"Others, Group 4",2018-11-25,10
4930,8.0,"Others, Group 4",2018-12-02,0
4931,8.0,"Others, Group 4",2018-12-09,0
4932,8.0,"Others, Group 4",2018-12-16,4
4933,8.0,"Others, Group 4",2018-12-23,0
4934,8.0,"Others, Group 4",2018-12-30,0
4935,8.0,"Others, Group 4",2019-01-06,46
4936,8.0,"Others, Group 4",2019-01-13,0
4937,8.0,"Others, Group 4",2019-01-20,2
4938,8.0,"Others, Group 5",2019-01-20,526
4939,8.0,"Others, Group 5",2019-01-27,512
4940,8.0,"Others, Group 6",2019-01-06,692
4941,8.0,"Others, Group 6",2019-01-13,0
4942,8.0,"Others, Group 6",2019-01-20,0
4943,8.0,"Others, Group 6",2019-01-27,0
4944,8.0,"Others, Group 6",2019-02-03,0
4945,8.0,"Others, Group 6",2019-02-10,8
4946,8.0,"Others, Group 6",2019-02-17,0
4947,8.0,"Others, Group 6",2019-02-24,0
4948,8.0,"Others, Group 6",2019-03-03,0
4949,8.0,"Others, Group 6",2019-03-10,54
4950,8.0,"Others, Group 6",2019-03-17,16
4951,8.0,"Others, Group 6",2019-03-24,6
4952,8.0,"Others, Group 6",2019-03-31,2
4953,8.0,"Others, Group 6",2019-04-07,116
4954,8.0,"Others, Group 6",2019-04-14,0
4955,8.0,"Others, Group 6",2019-04-21,0
4956,8.0,"Others, Group 6",2019-04-28,0
4957,8.0,"Others, Group 6",2019-05-05,0
4958,8.0,"Others, Group 6",2019-05-12,0
4959,8.0,"Others, Group 6",2019-05-19,0
4960,8.0,"Others, Group 6",2019-05-26,0
4961,8.0,"Others, Group 6",2019-06-02,0
4962,8.0,"Others, Group 6",2019-06-09,0
4963,8.0,"Others, Group 6",2019-06-16,0
4964,8.0,"Others, Group 6",2019-06-23,0
4965,8.0,"Others, Group 6",2019-06-30,40
4966,8.0,"Others, Group 7",2019-08-11,16
4967,8.0,"Others, Group 7",2019-08-18,0
4968,8.0,"Others, Group 7",2019-08-25,0
4969,8.0,"Others, Group 7",2019-09-01,0
4970,8.0,"Others, Group 7",2019-09-08,0
4971,8.0,"Others, Group 7",2019-09-15,0
4972,8.0,"Others, Group 7",2019-09-22,4
4973,8.0,"Others, Group 7",2019-09-29,4
4974,8.0,"Others, Group 8",2019-08-11,24
4975,8.0,"Others, Group 8",2019-08-18,18
4976,8.0,"Others, Group 8",2019-08-25,0
4977,8.0,"Others, Group 8",2019-09-01,0
4978,8.0,"Others, Group 8",2019-09-08,0
4979,8.0,"Others, Group 8",2019-09-15,0
4980,8.0,"Others, Group 8",2019-09-22,0
4981,8.0,"Others, Group 8",2019-09-29,0
4982,8.0,"Others, Group 8",2019-10-06,0
4983,8.0,"Others, Group 8",2019-10-13,10
4984,8.0,"Others, Group 8",2019-10-20,0
4985,8.0,"Others, Group 8",2019-10-27,0
4986,8.0,"Others, Group 8",2019-11-03,0
4987,8.0,"Others, Group 8",2019-11-10,0
4988,8.0,"Others, Group 8",2019-11-17,0
4989,8.0,"Others, Group 8",2019-11-24,0
4990,8.0,"Others, Group 8",2019-12-01,0
4991,8.0,"Others, Group 8",2019-12-08,0
4992,8.0,"Others, Group 8",2019-12-15,0
4993,8.0,"Others, Group 8",2019-12-22,42
4994,8.0,"Others, Group 8",2019-12-29,0
4995,8.0,"Others, Group 8",2020-01-05,0
4996,8.0,"Others, Group 8",2020-01-12,0
4997,8.0,"Others, Group 8",2020-01-19,0
4998,8.0,"Others, Group 8",2020-01-26,0
4999,8.0,"Others, Group 8",2020-02-02,0
5000,8.0,"Others, Group 8",2020-02-09,8
5001,8.0,"Others, Group 9",2020-01-05,94
5002,8.0,"Others, Group 9",2020-01-12,0
5003,8.0,"Others, Group 9",2020-01-19,0
5004,8.0,"Others, Group 9",2020-01-26,0
5005,8.0,"Others, Group 9",2020-02-02,14
5006,8.0,"Others, Group 9",2020-02-09,18
5007,8.0,"Others, Group 9",2020-02-16,0
5008,8.0,"Others, Group 9",2020-02-23,0
5009,8.0,"Others, Group 9",2020-03-01,0
5010,8.0,"Others, Group 9",2020-03-08,2
5011,8.0,Reading Group,2021-08-29,22
5012,8.0,Research Training,2021-07-18,50
5013,8.0,Research Training,2021-07-25,0
5014,8.0,Research Training,2021-08-01,0
5015,8.0,Research Training,2021-08-08,0
5016,8.0,Research Training,2021-08-15,0
5017,8.0,Research Training,2021-08-22,0
5018,8.0,Research Training,2021-08-29,0
5019,8.0,Research Training,2021-09-05,0
5020,8.0,Research Training,2021-09-12,50
5021,8.0,Research Training,2021-09-19,0
5022,8.0,Research Training,2021-09-26,0
5023,8.0,Research Training,2021-10-03,6
5024,8.0,Research Training,2021-10-10,8
5025,8.0,Research Training,2021-10-17,40
5026,8.0,Research Training,2021-10-24,0
5027,8.0,Research Training,2021-10-31,0
5028,8.0,Research Training,2021-11-07,0
5029,8.0,Research Training,2021-11-14,0
5030,8.0,Research Training,2021-11-21,2
5031,8.0,Research Training,2021-11-28,6
5032,8.0,Research Training,2021-12-05,2
5033,8.0,Research Training,2021-12-12,2
5034,8.0,Research Training,2021-12-19,2
5035,8.0,Research Training,2021-12-26,10
5036,8.0,Research Training,2022-01-02,42
5037,8.0,Research Training,2022-01-09,8
5038,8.0,Research Training,2022-01-16,20
5039,8.0,Research Training,2022-01-23,26
5040,8.0,Research Training,2022-01-30,28
5041,8.0,Research Training,2022-02-06,0
5042,8.0,Research Training,2022-02-13,0
5043,8.0,Research Training,2022-02-20,0
5044,8.0,Research Training,2022-02-27,0
5045,8.0,Research Training,2022-03-06,8
5046,8.0,Research Training,2022-03-13,0
5047,8.0,Research Training,2022-03-20,0
5048,8.0,Research Training,2022-03-27,6
5049,8.0,Research Training,2022-04-03,0
5050,8.0,Research Training,2022-04-10,28
5051,8.0,Research Training,2022-04-17,0
5052,8.0,Research Training,2022-04-24,2
5053,8.0,Research Training,2022-05-01,26
5054,8.0,Research Training,2022-05-08,2
5055,8.0,Seminar,2021-07-18,14
5056,8.0,Seminar,2021-07-25,0
5057,8.0,Seminar,2021-08-01,0
5058,8.0,Seminar,2021-08-08,0
5059,8.0,Seminar,2021-08-15,78
5060,8.0,Seminar,2021-08-22,0
5061,8.0,Seminar,2021-08-29,14
5062,8.0,Seminar,2021-09-05,0
5063,8.0,Seminar,2021-09-12,104
5064,8.0,Seminar,2021-09-19,18
5065,8.0,Seminar,2021-09-26,184
5066,8.0,Seminar,2021-10-03,152
5067,8.0,Seminar,2021-10-10,16
5068,8.0,Seminar,2021-10-17,146
5069,8.0,Seminar,2021-10-24,56
5070,8.0,Seminar,2021-10-31,0
5071,8.0,Seminar,2021-11-07,0
5072,8.0,Seminar,2021-11-14,2
5073,8.0,Seminar,2021-11-21,8
5074,8.0,Seminar,2021-11-28,22
5075,8.0,Seminar,2021-12-05,12
5076,8.0,Seminar,2021-12-12,2
5077,8.0,Seminar,2021-12-19,26
5078,8.0,Seminar,2021-12-26,26
5079,8.0,Seminar,2022-01-02,42
5080,8.0,Seminar,2022-01-09,120
5081,8.0,Seminar,2022-01-16,74
5082,8.0,Seminar,2022-01-23,124
5083,8.0,Seminar,2022-01-30,88
5084,8.0,Seminar,2022-02-06,32
5085,8.0,Seminar,2022-02-13,0
5086,8.0,Seminar,2022-02-20,0
5087,8.0,Seminar,2022-02-27,0
5088,8.0,Seminar,2022-03-06,52
5089,8.0,Seminar,2022-03-13,0
5090,8.0,Seminar,2022-03-20,50
5091,8.0,Seminar,2022-03-27,18
5092,8.0,Seminar,2022-04-03,48
5093,8.0,Seminar,2022-04-10,18
5094,8.0,Seminar,2022-04-17,4
5095,8.0,Seminar,2022-04-24,82
5096,8.0,Seminar,2022-05-01,72
5097,8.0,Seminar,2022-05-08,42
5098,8.0,Seminar,2022-05-15,2
5099,8.0,Seminar,2022-05-22,2
5100,8.0,Seminar,2022-05-29,0
5101,8.0,Seminar,2022-06-05,2
5102,8.0,Short Course,2021-07-18,2
5103,8.0,Short Course,2021-07-25,14
5104,8.0,Short Course,2021-08-01,6
5105,8.0,Short Course,2021-08-08,2
5106,8.0,Short Course,2021-08-15,10
5107,8.0,Short Course,2021-08-22,0
5108,8.0,Short Course,2021-08-29,0
5109,8.0,Short Course,2021-09-05,0
5110,8.0,Short Course,2021-09-12,0
5111,8.0,Short Course,2021-09-19,0
5112,8.0,Short Course,2021-09-26,0
5113,8.0,Short Course,2021-10-03,0
5114,8.0,Short Course,2021-10-10,0
5115,8.0,Short Course,2021-10-17,0
5116,8.0,Short Course,2021-10-24,0
5117,8.0,Short Course,2021-10-31,0
5118,8.0,Short Course,2021-11-07,0
5119,8.0,Short Course,2021-11-14,0
5120,8.0,Short Course,2021-11-21,0
5121,8.0,Short Course,2021-11-28,18
5122,8.0,Short Course,2021-12-05,0
5123,8.0,Short Course,2021-12-12,0
5124,8.0,Short Course,2021-12-19,0
5125,8.0,Short Course,2021-12-26,0
5126,8.0,Short Course,2022-01-02,0
5127,8.0,Short Course,2022-01-09,0
5128,8.0,Short Course,2022-01-16,0
5129,8.0,Short Course,2022-01-23,0
5130,8.0,Short Course,2022-01-30,0
5131,8.0,Short Course,2022-02-06,0
5132,8.0,Short Course,2022-02-13,0
5133,8.0,Short Course,2022-02-20,0
5134,8.0,Short Course,2022-02-27,2
5135,8.0,Short Course,2022-03-06,10
5136,8.0,Short Course,2022-03-13,0
5137,8.0,Short Course,2022-03-20,0
5138,8.0,Short Course,2022-03-27,0
5139,8.0,Short Course,2022-04-03,0
5140,8.0,Short Course,2022-04-10,0
5141,8.0,Short Course,2022-04-17,0
5142,8.0,Short Course,2022-04-24,0
5143,8.0,Short Course,2022-05-01,0
5144,8.0,Short Course,2022-05-08,6
5145,8.0,Summer School,2022-04-17,2
5146,8.0,Summer School,2022-04-24,6
5147,8.0,Summer School,2022-05-01,6
5148,8.0,Summer School,2022-05-08,0
5149,8.0,Summer School,2022-05-15,2
5150,8.0,Summer School,2022-05-22,2
5151,8.0,Workshop,2021-08-15,2
5152,8.0,Workshop,2021-08-22,0
5153,8.0,Workshop,2021-08-29,0
5154,8.0,Workshop,2021-09-05,0
5155,8.0,Workshop,2021-09-12,0
5156,8.0,Workshop,2021-09-19,0
5157,8.0,Workshop,2021-09-26,2
5158,8.0,Workshop,2021-10-03,0
5159,8.0,Workshop,2021-10-10,0
5160,8.0,Workshop,2021-10-17,0
5161,8.0,Workshop,2021-10-24,0
5162,8.0,Workshop,2021-10-31,0
5163,8.0,Workshop,2021-11-07,0
5164,8.0,Workshop,2021-11-14,0
5165,8.0,Workshop,2021-11-21,0
5166,8.0,Workshop,2021-11-28,0
5167,8.0,Workshop,2021-12-05,0
5168,8.0,Workshop,2021-12-12,0
5169,8.0,Workshop,2021-12-19,0
5170,8.0,Workshop,2021-12-26,0
5171,8.0,Workshop,2022-01-02,0
5172,8.0,Workshop,2022-01-09,0
5173,8.0,Workshop,2022-01-16,26
5174,8.0,Workshop,2022-01-23,4
5175,8.0,Workshop,2022-01-30,0
5176,8.0,Workshop,2022-02-06,0
5177,8.0,Workshop,2022-02-13,0
5178,8.0,Workshop,2022-02-20,0
5179,8.0,Workshop,2022-02-27,0
5180,8.0,Workshop,2022-03-06,2
5181,8.0,Workshop,2022-03-13,0
5182,8.0,Workshop,2022-03-20,4
5183,8.0,Workshop,2022-03-27,10
5184,8.0,Workshop,2022-04-03,8
5185,8.0,Workshop,2022-04-10,0
5186,8.0,Workshop,2022-04-17,4
5187,8.0,Workshop,2022-04-24,0
5188,8.0,Workshop,2022-05-01,0
5189,8.0,Workshop,2022-05-08,40
5190,9.0,Colloquium ,2022-03-06,2
5191,9.0,Colloquium ,2022-03-13,0
5192,9.0,Colloquium ,2022-03-20,0
5193,9.0,Colloquium ,2022-03-27,0
5194,9.0,Colloquium ,2022-04-03,0
5195,9.0,Colloquium ,2022-04-10,14
5196,9.0,Colloquium ,2022-04-17,2
5197,9.0,Conference / Symposium,2021-07-04,18
